Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Region,City,Category,Sub_Category,Product_Name,Quantity,Base_Price,Discount,Sales,Profit,Profit_Margin_Pct,Ship_Mode,Payment_Mode,Rating
ORD-20240265,2026-02-24,2026-02-27,CUST-1122,Arjun Jones,Home Office,South,Dallas,Office Supplies,Paper & Notebooks,Moleskine Executive Journal,1,24,0.15,20.4,5.73,28.09,Second Class,Debit Card,2
ORD-20241513,2026-02-25,2026-02-27,CUST-1057,Emily Patel,Consumer,South,Austin,Office Supplies,Paper & Notebooks,Premium Copy Paper 5-Pack,1,39,0.15,33.15,8.82,26.61,Standard Class,Debit Card,4
ORD-20241325,2026-02-26,2026-02-27,CUST-1202,Ananya Deshmukh,Consumer,Central,Kansas City,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,1,21,0.0,21.0,8.61,41.0,Standard Class,Credit Card,3
ORD-20241414,2026-02-26,2026-03-03,CUST-1048,Emily Williams,Corporate,North,Minneapolis,Furniture,Storage,Modular Wooden Bookshelf,4,189,0.1,680.4,60.88,8.95,First Class,Net Banking,5
ORD-20240483,2026-02-28,2026-03-03,CUST-1112,Priya Brown,Consumer,West,Los Angeles,Office Supplies,Stationery,Parker Fountain Pen Set,1,65,0.1,58.5,12.61,21.56,Second Class,UPI / Instant Transfer,5
ORD-20241503,2026-03-01,2026-03-04,CUST-1180,Arjun Davis,Consumer,East,Richmond,Office Supplies,Paper & Notebooks,Spiral Dot Grid Notebook Pack,2,19,0.2,30.4,9.48,31.18,Standard Class,Credit Card,5
ORD-20240994,2026-03-01,2026-03-04,CUST-1116,Neha Williams,Home Office,South,Atlanta,Office Supplies,Packaging Supplies,Bubble Cushion Wrap Roll,2,28,0.0,56.0,17.34,30.96,Standard Class,Net Banking,5
ORD-20240131,2026-03-02,2026-03-06,CUST-1075,Vikram Johnson,Corporate,North,Boston,Office Supplies,Paper & Notebooks,Premium Copy Paper 5-Pack,10,39,0.0,390.0,110.92,28.44,Second Class,UPI / Instant Transfer,5
ORD-20240315,2026-03-02,2026-03-05,CUST-1002,Arjun Reddy,Home Office,North,Chicago,Office Supplies,Stationery,Sharpie Highlighters Box,1,16,0.0,16.0,5.48,34.25,Second Class,Credit Card,4
ORD-20240831,2026-03-03,2026-03-05,CUST-1097,Michael Sharma,Corporate,South,Miami,Technology,Laptops,MacBook Air M2,1,1199,0.0,1199.0,364.44,30.4,Standard Class,Credit Card,4
ORD-20240825,2026-03-03,2026-03-06,CUST-1240,Jessica Williams,Consumer,East,Pittsburgh,Furniture,Desks,Motorized Standing Desk 60x30,1,549,0.0,549.0,89.73,16.34,Standard Class,Credit Card,5
ORD-20240899,2026-03-05,2026-03-08,CUST-1067,Michael Singh,Consumer,South,Miami,Office Supplies,Binders & Organizers,Cable Management Tray Kit,2,25,0.05,47.5,19.55,41.16,Second Class,Credit Card,3
ORD-20241699,2026-03-05,2026-03-08,CUST-1100,Pooja Sharma,Consumer,West,Seattle,Furniture,Storage,Steel Storage Credenza,1,279,0.05,265.05,63.26,23.87,Standard Class,UPI / Instant Transfer,5
ORD-20240195,2026-03-05,2026-03-09,CUST-1054,Alex Williams,Home Office,Central,St. Louis,Office Supplies,Packaging Supplies,Bubble Cushion Wrap Roll,2,28,0.15,47.6,7.69,16.16,Standard Class,Credit Card,4
ORD-20241220,2026-03-06,2026-03-09,CUST-1116,Neha Williams,Home Office,South,Austin,Furniture,Chairs,Ergonomic Mesh Office Chair,2,249,0.05,473.1,63.97,13.52,Standard Class,UPI / Instant Transfer,5
ORD-20241360,2026-03-07,2026-03-09,CUST-1119,Rahul Wilson,Home Office,North,Detroit,Furniture,Lighting,Architect LED Desk Lamp,1,79,0.15,67.15,1.08,1.61,Standard Class,Net Banking,3
ORD-20241798,2026-03-07,2026-03-10,CUST-1024,Priya Williams,Consumer,North,Boston,Technology,Smart Watches,Apple Watch Series 9,1,399,0.25,299.25,-11.0,-3.68,Standard Class,Credit Card,5
ORD-20240466,2026-03-08,2026-03-10,CUST-1133,David Mehta,Consumer,North,Minneapolis,Office Supplies,Paper & Notebooks,Moleskine Executive Journal,2,24,0.1,43.2,7.58,17.55,Standard Class,Cash on Delivery,5
ORD-20240111,2026-03-09,2026-03-12,CUST-1151,Olivia Verma,Home Office,South,Dallas,Furniture,Chairs,Ergonomic Mesh Office Chair,2,249,0.0,498.0,134.88,27.08,Same Day,Credit Card,2
ORD-20241781,2026-03-09,2026-03-13,CUST-1101,Rohan Verma,Consumer,West,San Francisco,Technology,Accessories,Logitech MX Master 3S Mouse,1,99,0.05,94.05,29.24,31.09,Standard Class,UPI / Instant Transfer,5
ORD-20241098,2026-03-10,2026-03-14,CUST-1125,Priya Verma,Consumer,Central,Nashville,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,1,21,0.0,21.0,5.93,28.24,First Class,Credit Card,4
ORD-20241384,2026-03-10,2026-03-12,CUST-1249,James Chopra,Home Office,West,Denver,Office Supplies,Paper & Notebooks,Premium Copy Paper 5-Pack,2,39,0.0,78.0,26.4,33.85,Standard Class,Debit Card,5
ORD-20240100,2026-03-10,2026-03-11,CUST-1168,Sarah Iyer,Consumer,East,Baltimore,Technology,Accessories,Anker 100W Fast Charger,4,59,0.1,212.4,27.33,12.87,Second Class,Credit Card,5
ORD-20241181,2026-03-11,2026-03-14,CUST-1249,James Chopra,Home Office,South,Austin,Office Supplies,Stationery,Parker Fountain Pen Set,2,65,0.05,123.5,51.5,41.7,Standard Class,Debit Card,5
ORD-20240856,2026-03-13,2026-03-17,CUST-1002,Arjun Reddy,Home Office,West,Seattle,Technology,Smart Watches,Apple Watch Series 9,4,399,0.2,1276.8,230.03,18.02,Second Class,Credit Card,4
ORD-20241673,2026-03-13,2026-03-16,CUST-1239,Vikram Chopra,Corporate,North,Detroit,Furniture,Desks,L-Shaped Corner Workstation,2,329,0.15,559.3,69.19,12.37,Standard Class,UPI / Instant Transfer,4
ORD-20241388,2026-03-13,2026-03-15,CUST-1152,Olivia Patel,Consumer,East,Richmond,Office Supplies,Stationery,Pilot G2 Gel Pens Bulk Pack,2,22,0.0,44.0,14.95,33.98,Standard Class,Credit Card,5
ORD-20241564,2026-03-13,2026-03-17,CUST-1093,Sarah Jones,Corporate,West,Seattle,Office Supplies,Stationery,Pilot G2 Gel Pens Bulk Pack,4,22,0.05,83.6,28.06,33.56,Second Class,Debit Card,5
ORD-20240089,2026-03-14,2026-03-17,CUST-1214,Michael Mehta,Consumer,South,Miami,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,3,21,0.15,53.55,12.56,23.45,Standard Class,Credit Card,5
ORD-20241640,2026-03-14,2026-03-16,CUST-1103,Neha Smith,Consumer,South,Austin,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,1,21,0.0,21.0,8.29,39.48,Second Class,Cash on Delivery,5
ORD-20240871,2026-03-15,2026-03-17,CUST-1164,Sophia Chopra,Corporate,East,Richmond,Furniture,Chairs,Ergonomic Mesh Office Chair,12,249,0.05,2838.6,582.78,20.53,Second Class,Debit Card,3
ORD-20240742,2026-03-15,2026-03-20,CUST-1038,Sophia Reddy,Consumer,West,Denver,Office Supplies,Stationery,Parker Fountain Pen Set,1,65,0.25,48.75,10.66,21.87,Second Class,UPI / Instant Transfer,5
ORD-20241519,2026-03-15,2026-03-19,CUST-1239,Vikram Chopra,Corporate,East,Pittsburgh,Technology,Smart Watches,Samsung Galaxy Watch 6,9,299,0.0,2691.0,647.01,24.04,Standard Class,Credit Card,3
ORD-20241355,2026-03-16,2026-03-21,CUST-1198,Pooja Singh,Home Office,Central,Nashville,Technology,Laptops,MacBook Air M2,1,1199,0.15,1019.15,72.87,7.15,First Class,Credit Card,3
ORD-20241128,2026-03-16,2026-03-20,CUST-1198,Pooja Singh,Home Office,North,Minneapolis,Technology,Laptops,MacBook Air M2,1,1199,0.05,1139.05,197.79,17.36,Same Day,Credit Card,5
ORD-20241539,2026-03-16,2026-03-19,CUST-1108,Alex Taylor,Corporate,Central,Indianapolis,Technology,Accessories,Keychron K2 Mechanical Keyboard,8,89,0.15,605.2,58.02,9.59,Second Class,Debit Card,5
ORD-20240558,2026-03-17,2026-03-18,CUST-1218,Michael Sharma,Corporate,Central,Indianapolis,Furniture,Storage,3-Drawer Mobile Filing Cabinet,1,149,0.15,126.65,5.6,4.42,Second Class,Debit Card,2
ORD-20240272,2026-03-18,2026-03-22,CUST-1096,Pooja Patel,Consumer,East,Richmond,Furniture,Lighting,Architect LED Desk Lamp,2,79,0.15,134.3,7.1,5.29,Standard Class,UPI / Instant Transfer,2
ORD-20240982,2026-03-18,2026-03-20,CUST-1031,Pooja Singh,Corporate,Central,Columbus,Office Supplies,Binders & Organizers,Heavy Duty Ring Binders 6-Pack,1,29,0.05,27.55,7.71,27.99,First Class,Credit Card,4
ORD-20241228,2026-03-19,2026-03-22,CUST-1150,Pooja Taylor,Consumer,West,Los Angeles,Office Supplies,Paper & Notebooks,Moleskine Executive Journal,1,24,0.0,24.0,7.22,30.08,Standard Class,Debit Card,5
ORD-20240109,2026-03-20,2026-03-23,CUST-1093,Sarah Jones,Corporate,Central,Nashville,Furniture,Lighting,Architect LED Desk Lamp,2,79,0.0,158.0,18.97,12.01,Standard Class,Credit Card,4
ORD-20241512,2026-03-20,2026-03-24,CUST-1081,Kavita Reddy,Home Office,West,Seattle,Furniture,Lighting,Ambient Floor Standing Lamp,2,119,0.0,238.0,52.1,21.89,Standard Class,Debit Card,2
ORD-20240261,2026-03-21,2026-03-23,CUST-1080,Priya Johnson,Consumer,Central,Columbus,Technology,Phones,Samsung Galaxy S24,1,849,0.15,721.65,63.21,8.76,First Class,Credit Card,5
ORD-20240723,2026-03-21,2026-03-22,CUST-1155,Michael Mehta,Home Office,Central,St. Louis,Furniture,Lighting,Ambient Floor Standing Lamp,2,119,0.0,238.0,42.19,17.73,Standard Class,Credit Card,5
ORD-20240280,2026-03-22,2026-03-23,CUST-1225,Olivia Davis,Consumer,East,Richmond,Office Supplies,Paper & Notebooks,Spiral Dot Grid Notebook Pack,10,19,0.1,171.0,41.66,24.36,First Class,UPI / Instant Transfer,5
ORD-20241720,2026-03-22,2026-03-25,CUST-1170,Sophia Iyer,Corporate,Central,Columbus,Technology,Accessories,Logitech MX Master 3S Mouse,3,99,0.0,297.0,97.73,32.91,Standard Class,Credit Card,5
ORD-20241214,2026-03-23,2026-03-28,CUST-1205,Jessica Reddy,Corporate,North,Detroit,Technology,Phones,Google Pixel 8,1,699,0.15,594.15,82.97,13.96,Standard Class,Credit Card,5
ORD-20241745,2026-03-23,2026-03-26,CUST-1249,James Chopra,Home Office,East,Philadelphia,Office Supplies,Paper & Notebooks,Spiral Dot Grid Notebook Pack,1,19,0.0,19.0,6.29,33.11,Second Class,Debit Card,5
ORD-20241287,2026-03-24,2026-03-29,CUST-1080,Priya Johnson,Consumer,East,Washington D.C.,Technology,Smart Watches,Apple Watch Series 9,3,399,0.0,1197.0,408.4,34.12,Standard Class,UPI / Instant Transfer,3
ORD-20240122,2026-03-24,2026-03-29,CUST-1143,Daniel Davis,Consumer,East,Washington D.C.,Technology,Smart Watches,Garmin Venu 3,1,449,0.0,449.0,109.09,24.3,Second Class,Credit Card,4
ORD-20241690,2026-03-24,2026-03-26,CUST-1234,Michael Singh,Consumer,East,Richmond,Technology,Phones,OnePlus 12,1,649,0.0,649.0,174.31,26.86,First Class,Debit Card,5
ORD-20241741,2026-03-24,2026-03-26,CUST-1140,Neha Smith,Home Office,West,San Francisco,Technology,Accessories,Anker 100W Fast Charger,1,59,0.1,53.1,11.98,22.56,Standard Class,Credit Card,5
ORD-20240459,2026-03-24,2026-03-28,CUST-1078,Olivia Smith,Consumer,West,Seattle,Technology,Phones,OnePlus 12,3,649,0.15,1654.95,371.17,22.43,First Class,Debit Card,3
ORD-20240015,2026-03-26,2026-03-31,CUST-1201,Vikram Reddy,Corporate,North,Boston,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,3,21,0.15,53.55,8.54,15.95,Second Class,Debit Card,5
ORD-20240125,2026-03-26,2026-03-30,CUST-1224,Michael Brown,Consumer,North,Minneapolis,Furniture,Storage,Steel Storage Credenza,3,279,0.15,711.45,38.52,5.41,Standard Class,Cash on Delivery,4
ORD-20241538,2026-03-26,2026-03-27,CUST-1016,Michael Mehta,Consumer,South,Austin,Furniture,Storage,Steel Storage Credenza,1,279,0.2,223.2,-1.71,-0.77,Standard Class,Debit Card,4
ORD-20240978,2026-03-27,2026-03-30,CUST-1166,Vikram Johnson,Corporate,West,Seattle,Office Supplies,Binders & Organizers,Cable Management Tray Kit,10,25,0.0,250.0,112.37,44.95,Standard Class,Debit Card,5
ORD-20240698,2026-03-27,2026-03-31,CUST-1171,Olivia Davis,Corporate,South,Dallas,Technology,Smart Watches,Garmin Venu 3,1,449,0.05,426.55,121.93,28.59,Second Class,Credit Card,5
ORD-20240818,2026-03-27,2026-03-31,CUST-1023,James Wilson,Consumer,West,Los Angeles,Furniture,Storage,3-Drawer Mobile Filing Cabinet,5,149,0.0,745.0,185.94,24.96,Second Class,Credit Card,5
ORD-20241353,2026-03-27,2026-03-29,CUST-1059,Vikram Deshmukh,Consumer,East,Baltimore,Office Supplies,Paper & Notebooks,Premium Copy Paper 5-Pack,1,39,0.0,39.0,13.05,33.46,Standard Class,Net Banking,4
ORD-20241240,2026-03-28,2026-03-31,CUST-1134,James Iyer,Consumer,South,Atlanta,Office Supplies,Binders & Organizers,Cable Management Tray Kit,1,25,0.05,23.75,6.83,28.76,Standard Class,Credit Card,5
ORD-20241683,2026-03-28,2026-03-31,CUST-1058,Neha Singh,Consumer,Central,Indianapolis,Furniture,Chairs,Steelcase Series 1 Task Chair,2,499,0.0,998.0,242.21,24.27,Second Class,Credit Card,3
ORD-20241646,2026-03-28,2026-03-31,CUST-1198,Pooja Singh,Home Office,South,Dallas,Furniture,Lighting,Architect LED Desk Lamp,2,79,0.0,158.0,31.0,19.62,Standard Class,Credit Card,5
ORD-20240009,2026-03-28,2026-03-31,CUST-1043,Pooja Verma,Consumer,West,San Francisco,Office Supplies,Paper & Notebooks,Premium Copy Paper 5-Pack,2,39,0.1,70.2,25.99,37.02,Second Class,UPI / Instant Transfer,5
ORD-20241211,2026-03-28,2026-03-31,CUST-1209,Pooja Chopra,Consumer,South,Houston,Technology,Smart Watches,Apple Watch Series 9,10,399,0.05,3790.5,886.04,23.38,Standard Class,UPI / Instant Transfer,5
ORD-20241328,2026-03-29,2026-03-31,CUST-1104,Rohan Davis,Consumer,North,New York,Office Supplies,Paper & Notebooks,Moleskine Executive Journal,4,24,0.0,96.0,38.51,40.11,Standard Class,UPI / Instant Transfer,2
ORD-20240437,2026-03-29,2026-04-01,CUST-1107,Sophia Gupta,Consumer,West,Los Angeles,Furniture,Storage,Steel Storage Credenza,3,279,0.0,837.0,154.58,18.47,Same Day,Net Banking,4
ORD-20240441,2026-03-29,2026-04-02,CUST-1204,Ananya Smith,Home Office,East,Philadelphia,Technology,Accessories,Sony WH-1000XM5 Headphones,1,349,0.0,349.0,94.18,26.99,Standard Class,Debit Card,5
ORD-20241001,2026-03-31,2026-04-02,CUST-1102,Pooja Patel,Corporate,South,Houston,Technology,Laptops,Dell XPS 13,4,1099,0.0,4396.0,1382.86,31.46,Standard Class,Credit Card,5
ORD-20240004,2026-03-31,2026-04-03,CUST-1136,Emily Gupta,Consumer,Central,Nashville,Furniture,Lighting,Ambient Floor Standing Lamp,3,119,0.05,339.15,31.6,9.32,Standard Class,Net Banking,4
ORD-20241526,2026-03-31,2026-04-04,CUST-1156,Rahul Smith,Consumer,West,San Francisco,Technology,Accessories,Keychron K2 Mechanical Keyboard,3,89,0.0,267.0,77.97,29.2,First Class,Credit Card,1
ORD-20240658,2026-04-01,2026-04-04,CUST-1078,Olivia Smith,Consumer,Central,Columbus,Technology,Phones,Apple iPhone 15 Pro,2,999,0.0,1998.0,584.98,29.28,Standard Class,Debit Card,5
ORD-20240475,2026-04-01,2026-04-02,CUST-1168,Sarah Iyer,Consumer,Central,Columbus,Furniture,Desks,Minimalist Solid Wood Desk,2,419,0.15,712.3,47.27,6.64,Same Day,Debit Card,4
ORD-20240565,2026-04-02,2026-04-04,CUST-1141,Neha Verma,Home Office,South,Atlanta,Office Supplies,Packaging Supplies,Bubble Cushion Wrap Roll,1,28,0.2,22.4,5.24,23.39,Standard Class,Credit Card,5
ORD-20241264,2026-04-04,2026-04-05,CUST-1019,Rohan Williams,Consumer,Central,St. Louis,Furniture,Chairs,Gaming Bucket Chair,1,199,0.0,199.0,58.84,29.57,Standard Class,Credit Card,5
ORD-20241247,2026-04-05,2026-04-10,CUST-1099,Pooja Taylor,Consumer,South,Austin,Office Supplies,Paper & Notebooks,Moleskine Executive Journal,1,24,0.1,21.6,3.7,17.13,Standard Class,Credit Card,5
ORD-20240153,2026-04-05,2026-04-08,CUST-1015,Ananya Brown,Consumer,Central,Columbus,Furniture,Desks,L-Shaped Corner Workstation,1,329,0.0,329.0,60.4,18.36,Standard Class,Net Banking,3
ORD-20240488,2026-04-06,2026-04-09,CUST-1134,James Iyer,Consumer,West,Phoenix,Technology,Laptops,MacBook Air M2,1,1199,0.0,1199.0,302.06,25.19,First Class,Credit Card,5
ORD-20241008,2026-04-06,2026-04-07,CUST-1082,Neha Reddy,Corporate,South,Austin,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,9,21,0.05,179.55,73.54,40.96,Standard Class,UPI / Instant Transfer,5
ORD-20240986,2026-04-06,2026-04-08,CUST-1095,Priya Reddy,Corporate,North,Minneapolis,Office Supplies,Stationery,Sharpie Highlighters Box,5,16,0.0,80.0,22.65,28.31,Standard Class,Debit Card,5
ORD-20241390,2026-04-06,2026-04-09,CUST-1147,Olivia Patel,Corporate,East,Philadelphia,Furniture,Desks,L-Shaped Corner Workstation,1,329,0.05,312.55,36.46,11.67,Second Class,UPI / Instant Transfer,4
ORD-20240792,2026-04-07,2026-04-08,CUST-1026,Kavita Anderson,Corporate,West,Denver,Technology,Phones,Apple iPhone 15 Pro,3,999,0.0,2997.0,702.74,23.45,Second Class,UPI / Instant Transfer,5
ORD-20241075,2026-04-08,2026-04-12,CUST-1047,Michael Chopra,Consumer,East,Philadelphia,Technology,Phones,OnePlus 12,1,649,0.05,616.55,158.37,25.69,Standard Class,UPI / Instant Transfer,4
ORD-20240143,2026-04-08,2026-04-09,CUST-1034,Ananya Johnson,Home Office,Central,Columbus,Furniture,Chairs,Gaming Bucket Chair,2,199,0.0,398.0,117.84,29.61,Standard Class,Debit Card,5
ORD-20240998,2026-04-08,2026-04-11,CUST-1152,Olivia Patel,Consumer,Central,Columbus,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,3,21,0.0,63.0,23.65,37.54,Same Day,Net Banking,5
ORD-20241559,2026-04-09,2026-04-12,CUST-1081,Kavita Reddy,Home Office,North,New York,Furniture,Storage,Steel Storage Credenza,3,279,0.1,753.3,35.23,4.68,Second Class,Credit Card,5
ORD-20240399,2026-04-10,2026-04-12,CUST-1147,Olivia Patel,Corporate,West,Phoenix,Technology,Phones,Google Pixel 8,3,699,0.15,1782.45,202.49,11.36,Second Class,Credit Card,5
ORD-20240995,2026-04-10,2026-04-13,CUST-1074,Olivia Chopra,Corporate,South,Miami,Office Supplies,Binders & Organizers,Heavy Duty Ring Binders 6-Pack,2,29,0.0,58.0,23.07,39.78,Standard Class,Credit Card,3
ORD-20241489,2026-04-11,2026-04-12,CUST-1139,Alex Wilson,Consumer,North,Detroit,Furniture,Storage,Modular Wooden Bookshelf,2,189,0.15,321.3,44.46,13.84,First Class,Credit Card,5
ORD-20240231,2026-04-12,2026-04-13,CUST-1017,Vikram Chopra,Consumer,South,Houston,Technology,Phones,Google Pixel 8,1,699,0.2,559.2,99.54,17.8,Second Class,Debit Card,3
ORD-20240327,2026-04-12,2026-04-15,CUST-1104,Rohan Davis,Consumer,Central,Indianapolis,Technology,Accessories,Anker 100W Fast Charger,2,59,0.0,118.0,34.35,29.11,Standard Class,Credit Card,3
ORD-20240480,2026-04-12,2026-04-14,CUST-1113,Sarah Brown,Home Office,North,Detroit,Technology,Smart Watches,Apple Watch Series 9,2,399,0.0,798.0,214.59,26.89,Standard Class,Credit Card,5
ORD-20240864,2026-04-13,2026-04-16,CUST-1136,Emily Gupta,Consumer,Central,St. Louis,Furniture,Lighting,Architect LED Desk Lamp,3,79,0.0,237.0,65.55,27.66,First Class,Credit Card,3
ORD-20241453,2026-04-14,2026-04-17,CUST-1204,Ananya Smith,Home Office,Central,St. Louis,Technology,Smart Watches,Apple Watch Series 9,1,399,0.2,319.2,2.75,0.86,Standard Class,Credit Card,3
ORD-20240666,2026-04-14,2026-04-16,CUST-1190,Rohan Gupta,Consumer,West,San Francisco,Furniture,Desks,Motorized Standing Desk 60x30,1,549,0.0,549.0,161.73,29.46,Standard Class,Credit Card,5
ORD-20241215,2026-04-14,2026-04-16,CUST-1005,Rohan Taylor,Consumer,North,Boston,Technology,Laptops,Dell XPS 13,3,1099,0.1,2967.3,791.1,26.66,Standard Class,Credit Card,5
ORD-20240163,2026-04-14,2026-04-17,CUST-1204,Ananya Smith,Home Office,West,Los Angeles,Furniture,Lighting,Ambient Floor Standing Lamp,2,119,0.3,166.6,-9.68,-5.81,Second Class,Net Banking,4
ORD-20240800,2026-04-14,2026-04-15,CUST-1148,Pooja Williams,Consumer,West,Seattle,Technology,Phones,Google Pixel 8,10,699,0.0,6990.0,2042.81,29.22,Standard Class,Net Banking,5
ORD-20241419,2026-04-14,2026-04-17,CUST-1048,Emily Williams,Corporate,South,Dallas,Office Supplies,Binders & Organizers,Desktop Acrylic Organizer,3,34,0.2,81.6,14.36,17.6,Second Class,Credit Card,3
ORD-20240649,2026-04-15,2026-04-18,CUST-1078,Olivia Smith,Consumer,South,Dallas,Furniture,Storage,3-Drawer Mobile Filing Cabinet,1,149,0.2,119.2,-4.06,-3.41,Standard Class,Debit Card,5
ORD-20240380,2026-04-16,2026-04-19,CUST-1004,Priya Wilson,Corporate,North,Chicago,Furniture,Lighting,Architect LED Desk Lamp,3,79,0.05,225.15,26.36,11.71,First Class,Credit Card,5
ORD-20240490,2026-04-17,2026-04-19,CUST-1128,Ananya Brown,Home Office,Central,Nashville,Technology,Phones,Samsung Galaxy S24,1,849,0.15,721.65,44.72,6.2,Standard Class,Cash on Delivery,4
ORD-20241125,2026-04-17,2026-04-20,CUST-1204,Ananya Smith,Home Office,West,Los Angeles,Furniture,Chairs,Gaming Bucket Chair,3,199,0.2,477.6,-16.34,-3.42,First Class,Cash on Delivery,4
ORD-20240229,2026-04-19,2026-04-24,CUST-1008,Rahul Reddy,Home Office,West,Denver,Office Supplies,Stationery,Parker Fountain Pen Set,2,65,0.15,110.5,35.37,32.01,Same Day,Credit Card,5
ORD-20240838,2026-04-19,2026-04-22,CUST-1082,Neha Reddy,Corporate,East,Washington D.C.,Office Supplies,Packaging Supplies,Bubble Cushion Wrap Roll,2,28,0.1,50.4,15.19,30.14,Standard Class,Debit Card,5
ORD-20240348,2026-04-19,2026-04-21,CUST-1127,Rohan Reddy,Corporate,West,Los Angeles,Technology,Accessories,Logitech MX Master 3S Mouse,1,99,0.05,94.05,26.26,27.92,First Class,Credit Card,5
ORD-20240710,2026-04-19,2026-04-24,CUST-1124,James Wilson,Consumer,North,Detroit,Furniture,Chairs,Steelcase Series 1 Task Chair,2,499,0.0,998.0,168.86,16.92,First Class,Credit Card,5
ORD-20241284,2026-04-21,2026-04-25,CUST-1203,Jessica Sharma,Consumer,South,Houston,Furniture,Chairs,Steelcase Series 1 Task Chair,2,499,0.1,898.2,105.09,11.7,Second Class,UPI / Instant Transfer,4
ORD-20240802,2026-04-21,2026-04-23,CUST-1022,Arjun Verma,Consumer,Central,Columbus,Office Supplies,Stationery,Sharpie Highlighters Box,1,16,0.0,16.0,6.55,40.94,First Class,Net Banking,3
ORD-20240930,2026-04-22,2026-04-25,CUST-1019,Rohan Williams,Consumer,West,Seattle,Technology,Phones,Google Pixel 8,2,699,0.0,1398.0,284.82,20.37,First Class,Credit Card,3
ORD-20241033,2026-04-22,2026-04-25,CUST-1011,Rahul Wilson,Consumer,East,Pittsburgh,Office Supplies,Packaging Supplies,Heavy Duty Packing Tape 6-Pack,3,21,0.0,63.0,17.68,28.06,Second Class,Cash on Delivery,4
ORD-20240829,2026-04-23,2026-04-27,CUST-1191,Sophia Verma,Consumer,East,Philadelphia,Technology,Smart Watches,Apple Watch Series 9,2,399,0.0,798.0,184.5,23.12,Standard Class,Cash on Delivery,4
ORD-20241393,2026-04-23,2026-04-27,CUST-1013,James Taylor,Corporate,North,Detroit,Office Supplies,Paper & Notebooks,Spiral Dot Grid Notebook Pack,2,19,0.1,34.2,12.74,37.25,Standard Class,Credit Card,4
ORD-20240431,2026-04-25,2026-04-27,CUST-1048,Emily Williams,Corporate,South,Atlanta,Office Supplies,Binders & Organizers,Heavy Duty Ring Binders 6-Pack,1,29,0.05,27.55,8.1,29.4,Standard Class,Debit Card,5
ORD-20241434,2026-04-26,2026-04-28,CUST-1084,Rohan Miller,Consumer,East,Philadelphia,Technology,Phones,Google Pixel 8,1,699,0.0,699.0,223.25,31.94,First Class,Debit Card,4
ORD-20240936,2026-04-27,2026-05-01,CUST-1033,James Johnson,Consumer,Central,Indianapolis,Furniture,Desks,Minimalist Solid Wood Desk,1,419,0.0,419.0,102.03,24.35,First Class,Debit Card,5
ORD-20240907,2026-04-28,2026-04-30,CUST-1181,Emily Mehta,Consumer,East,Philadelphia,Technology,Accessories,Sony WH-1000XM5 Headphones,2,349,0.0,698.0,190.09,27.23,Standard Class,Debit Card,4
ORD-20240567,2026-04-28,2026-05-01,CUST-1199,Sarah Wilson,Home Office,Central,St. Louis,Furniture,Chairs,Executive Leather Recliner,2,399,0.15,678.3,74.68,11.01,Standard Class,Cash on Delivery,4
ORD-20240585,2026-04-29,2026-05-03,CUST-1068,Kavita Brown,Corporate,Central,St. Louis,Furniture,Desks,L-Shaped Corner Workstation,3,329,0.25,740.25,-49.37,-6.67,Standard Class,UPI / Instant Transfer,3
ORD-20241499,2026-04-29,2026-05-01,CUST-1230,Daniel Wilson,Corporate,South,Miami,Office Supplies,Stationery,Parker Fountain Pen Set,3,65,0.0,195.0,59.68,30.61,Standard Class,UPI / Instant Transfer,3
ORD-20240230,2026-04-30,2026-05-04,CUST-1057,Emily Patel,Consumer,South,Dallas,Furniture,Storage,Steel Storage Credenza,2,279,0.1,502.2,53.11,10.58,First Class,Credit Card,5
ORD-20241205,2026-04-30,2026-05-03,CUST-1045,Arjun Patel,Consumer,North,Minneapolis,Technology,Phones,Google Pixel 8,3,699,0.1,1887.3,460.49,24.4,First Class,Credit Card,5
ORD-20241483,2026-04-30,2026-05-02,CUST-1083,Alex Patel,Consumer,West,San Francisco,Technology,Accessories,Sony WH-1000XM5 Headphones,10,349,0.05,3315.5,1039.33,31.35,Second Class,Credit Card,4
ORD-20241553,2026-04-30,2026-05-01,CUST-1148,Pooja Williams,Consumer,North,New York,Technology,Smart Watches,Apple Watch Series 9,5,399,0.2,1596.0,176.55,11.06,Standard Class,Credit Card,2
ORD-20240808,2026-05-02,2026-05-05,CUST-1243,David Wilson,Home Office,West,Phoenix,Office Supplies,Binders & Organizers,Cable Management Tray Kit,2,25,0.1,45.0,13.26,29.47,Standard Class,Cash on Delivery,5
ORD-20241504,2026-05-03,2026-05-06,CUST-1025,Rohan Wilson,Consumer,East,Philadelphia,Furniture,Storage,Modular Wooden Bookshelf,2,189,0.3,264.6,-53.57,-20.25,Standard Class,UPI / Instant Transfer,4
